,elementId,processId,concept:name,lifecycle:transition,time:timestamp,case:concept:name,case:LogType,resourceId,org:resource,resourceCost
6190,Activity_08imrmf,Process_1,Task C,start,2023-06-15 09:30:03.734,240,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,
6191,Activity_08imrmf,Process_1,Task C,complete,2023-06-15 09:36:24.526,240,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,5.288777777777778
6192,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-15 09:36:24.526,240,MXML.EnactmentLog,,,
6193,Activity_1hsmk9h,Process_1,Task E,start,2023-06-15 09:36:24.526,240,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
6194,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-15 09:53:00.842,240,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,16.605266666666665
6195,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-15 09:53:00.842,240,MXML.EnactmentLog,,,
6196,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-15 09:53:00.842,240,MXML.EnactmentLog,,,
6197,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-15 09:53:00.842,240,MXML.EnactmentLog,,,
6198,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-13 09:30:01.107,146,MXML.EnactmentLog,,,
6199,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-13 09:30:01.107,146,MXML.EnactmentLog,,,
6200,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-13 09:30:01.107,146,MXML.EnactmentLog,,,
6201,Activity_10i2g12,Process_1,Task A,assign,2023-06-13 09:30:01.107,146,MXML.EnactmentLog,,,
6202,Activity_10i2g12,Process_1,Task A,start,2023-06-13 09:30:01.107,146,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,
6203,Activity_10i2g12,Process_1,Task A,complete,2023-06-13 09:32:48.750,146,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,2.328375
6204,Activity_0noog4x,Process_1,Task B,assign,2023-06-13 09:32:48.750,146,MXML.EnactmentLog,,,
6205,Activity_0noog4x,Process_1,Task B,start,2023-06-13 09:32:48.750,146,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
6206,Activity_0noog4x,Process_1,Task B,complete,2023-06-13 09:38:34.246,146,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,5.758266666666667
6207,Activity_08imrmf,Process_1,Task C,assign,2023-06-13 09:38:34.246,146,MXML.EnactmentLog,,,
6208,Activity_08imrmf,Process_1,Task C,start,2023-06-13 09:38:34.246,146,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,
6209,Activity_08imrmf,Process_1,Task C,complete,2023-06-13 09:42:23.626,146,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,3.1858333333333335
6210,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-13 09:42:23.626,146,MXML.EnactmentLog,,,
6211,Activity_1hsmk9h,Process_1,Task E,start,2023-06-13 09:42:23.626,146,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
6212,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-13 09:54:00.401,146,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,11.612916666666667
6213,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-13 09:54:00.401,146,MXML.EnactmentLog,,,
6214,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-13 09:54:00.401,146,MXML.EnactmentLog,,,
6215,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-13 09:54:00.401,146,MXML.EnactmentLog,,,
6216,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-12 13:59:18.371,125,MXML.EnactmentLog,,,
6217,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-12 13:59:18.371,125,MXML.EnactmentLog,,,
6218,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-12 13:59:18.371,125,MXML.EnactmentLog,,,
6219,Activity_10i2g12,Process_1,Task A,assign,2023-06-12 13:59:18.371,125,MXML.EnactmentLog,,,
6220,Activity_10i2g12,Process_1,Task A,start,2023-06-12 13:59:18.371,125,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,
6221,Activity_10i2g12,Process_1,Task A,complete,2023-06-12 14:04:18.237,125,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,4.164805555555556
6222,Activity_0noog4x,Process_1,Task B,assign,2023-06-12 14:04:18.237,125,MXML.EnactmentLog,,,
6223,Activity_0noog4x,Process_1,Task B,start,2023-06-12 14:04:18.237,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
6224,Activity_0noog4x,Process_1,Task B,complete,2023-06-12 14:11:47.914,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,7.494616666666667
6225,Activity_1df8of5,Process_1,Task D,assign,2023-06-12 14:11:47.914,125,MXML.EnactmentLog,,,
6226,Activity_1df8of5,Process_1,Task D,start,2023-06-12 14:11:47.914,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6227,Activity_1df8of5,Process_1,Task D,complete,2023-06-12 14:12:39.458,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,0.8590666666666666
6228,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-12 14:12:39.458,125,MXML.EnactmentLog,,,
6229,Activity_1hsmk9h,Process_1,Task E,start,2023-06-12 14:12:39.458,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
6230,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-12 14:31:21.504,125,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,18.70076666666667
6231,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-12 14:31:21.504,125,MXML.EnactmentLog,,,
6232,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-12 14:31:21.504,125,MXML.EnactmentLog,,,
6233,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-12 14:31:21.504,125,MXML.EnactmentLog,,,
6234,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-09 13:41:50.476,75,MXML.EnactmentLog,,,
6235,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-09 13:41:50.476,75,MXML.EnactmentLog,,,
6236,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-09 13:41:50.476,75,MXML.EnactmentLog,,,
6237,Activity_10i2g12,Process_1,Task A,assign,2023-06-09 13:41:50.476,75,MXML.EnactmentLog,,,
6238,Activity_10i2g12,Process_1,Task A,start,2023-06-09 13:41:50.476,75,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
6239,Activity_10i2g12,Process_1,Task A,complete,2023-06-09 13:45:57.864,75,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.4359444444444445
6240,Activity_0noog4x,Process_1,Task B,assign,2023-06-09 13:45:57.864,75,MXML.EnactmentLog,,,
6241,Activity_0noog4x,Process_1,Task B,start,2023-06-09 13:45:57.864,75,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
6242,Activity_0noog4x,Process_1,Task B,complete,2023-06-09 13:46:15.257,75,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,0.2898833333333333
6243,Activity_08imrmf,Process_1,Task C,assign,2023-06-09 13:46:15.257,75,MXML.EnactmentLog,,,
6244,Activity_08imrmf,Process_1,Task C,start,2023-06-09 13:46:15.257,75,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000015,
6245,Activity_08imrmf,Process_1,Task C,complete,2023-06-09 13:50:29.596,75,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000015,3.5324861111111114
6246,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-09 13:50:29.596,75,MXML.EnactmentLog,,,
6247,Activity_1hsmk9h,Process_1,Task E,start,2023-06-09 13:50:29.596,75,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6248,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-09 14:14:41.967,75,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,24.206183333333335
6249,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-09 14:14:41.967,75,MXML.EnactmentLog,,,
6250,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-09 14:14:41.967,75,MXML.EnactmentLog,,,
6251,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-09 14:14:41.967,75,MXML.EnactmentLog,,,
6252,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-15 12:56:29.055,261,MXML.EnactmentLog,,,
6253,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-15 12:56:29.055,261,MXML.EnactmentLog,,,
6254,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-15 12:56:29.055,261,MXML.EnactmentLog,,,
6255,Activity_10i2g12,Process_1,Task A,assign,2023-06-15 12:56:29.055,261,MXML.EnactmentLog,,,
6256,Activity_10i2g12,Process_1,Task A,start,2023-06-15 12:56:29.055,261,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000013,
6257,Activity_10i2g12,Process_1,Task A,complete,2023-06-15 13:00:15.954,261,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000013,3.1513750000000003
6258,Activity_0noog4x,Process_1,Task B,assign,2023-06-15 13:00:15.954,261,MXML.EnactmentLog,,,
6259,Activity_0noog4x,Process_1,Task B,start,2023-06-15 13:00:15.954,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
6260,Activity_0noog4x,Process_1,Task B,complete,2023-06-15 13:04:26.679,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,4.17875
6261,Activity_1df8of5,Process_1,Task D,assign,2023-06-15 13:04:26.679,261,MXML.EnactmentLog,,,
6262,Activity_1df8of5,Process_1,Task D,start,2023-06-15 13:04:26.679,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
6263,Activity_1df8of5,Process_1,Task D,complete,2023-06-15 13:06:12.565,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,1.7647666666666666
6264,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-15 13:06:12.565,261,MXML.EnactmentLog,,,
6265,Activity_1hsmk9h,Process_1,Task E,start,2023-06-15 13:06:12.565,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6266,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-15 13:06:15.310,261,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,0.045750000000000006
6267,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-15 13:06:15.310,261,MXML.EnactmentLog,,,
6268,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-15 13:06:15.310,261,MXML.EnactmentLog,,,
6269,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-15 13:06:15.310,261,MXML.EnactmentLog,,,
6270,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-09 14:46:19.626,81,MXML.EnactmentLog,,,
6271,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-09 14:46:19.626,81,MXML.EnactmentLog,,,
6272,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-09 14:46:19.626,81,MXML.EnactmentLog,,,
6273,Activity_10i2g12,Process_1,Task A,assign,2023-06-09 14:46:19.626,81,MXML.EnactmentLog,,,
6274,Activity_10i2g12,Process_1,Task A,start,2023-06-09 14:46:19.626,81,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,
6275,Activity_10i2g12,Process_1,Task A,complete,2023-06-09 14:50:05.348,81,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,3.1350277777777777
6276,Activity_0noog4x,Process_1,Task B,assign,2023-06-09 14:50:05.348,81,MXML.EnactmentLog,,,
6277,Activity_0noog4x,Process_1,Task B,start,2023-06-09 14:50:05.348,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
6278,Activity_0noog4x,Process_1,Task B,complete,2023-06-09 14:51:56.848,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,1.8583333333333334
6279,Activity_1df8of5,Process_1,Task D,assign,2023-06-09 14:51:56.848,81,MXML.EnactmentLog,,,
6280,Activity_1df8of5,Process_1,Task D,start,2023-06-09 14:51:56.848,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
6281,Activity_1df8of5,Process_1,Task D,complete,2023-06-09 15:04:58.825,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,13.03295
6282,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-09 15:04:58.825,81,MXML.EnactmentLog,,,
6283,Activity_1hsmk9h,Process_1,Task E,start,2023-06-09 15:04:58.825,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
6284,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-09 15:46:29.615,81,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,41.51316666666666
6285,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-09 15:46:29.615,81,MXML.EnactmentLog,,,
6286,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-09 15:46:29.615,81,MXML.EnactmentLog,,,
6287,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-09 15:46:29.615,81,MXML.EnactmentLog,,,
6288,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 10:20:46.148,390,MXML.EnactmentLog,,,
6289,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 10:20:46.148,390,MXML.EnactmentLog,,,
6290,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 10:20:46.148,390,MXML.EnactmentLog,,,
6291,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 10:20:46.148,390,MXML.EnactmentLog,,,
6292,Activity_10i2g12,Process_1,Task A,start,2023-06-20 10:20:46.148,390,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,
6293,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 10:25:16.532,390,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,3.7553333333333336
6294,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 10:25:16.532,390,MXML.EnactmentLog,,,
6295,Activity_0noog4x,Process_1,Task B,start,2023-06-20 10:25:16.532,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
6296,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 10:34:51.943,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,9.590183333333332
6297,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 10:34:51.943,390,MXML.EnactmentLog,,,
6298,Activity_1df8of5,Process_1,Task D,start,2023-06-20 10:34:51.943,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
6299,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 10:37:19.817,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,2.464566666666667
6300,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 10:37:19.817,390,MXML.EnactmentLog,,,
6301,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 10:37:19.817,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
6302,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 10:49:55.534,390,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,12.595283333333333
6303,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 10:49:55.534,390,MXML.EnactmentLog,,,
6304,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 10:49:55.534,390,MXML.EnactmentLog,,,
6305,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 10:49:55.534,390,MXML.EnactmentLog,,,
6306,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-15 09:11:31.162,239,MXML.EnactmentLog,,,
6307,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-15 09:11:31.162,239,MXML.EnactmentLog,,,
6308,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-15 09:11:31.162,239,MXML.EnactmentLog,,,
6309,Activity_10i2g12,Process_1,Task A,assign,2023-06-15 09:11:31.162,239,MXML.EnactmentLog,,,
6310,Activity_10i2g12,Process_1,Task A,start,2023-06-15 09:11:31.162,239,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,
6311,Activity_10i2g12,Process_1,Task A,complete,2023-06-15 09:14:37.636,239,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,2.5899166666666664
6312,Activity_0noog4x,Process_1,Task B,assign,2023-06-15 09:14:37.636,239,MXML.EnactmentLog,,,
6313,Activity_0noog4x,Process_1,Task B,start,2023-06-15 09:14:37.636,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
6314,Activity_0noog4x,Process_1,Task B,complete,2023-06-15 09:18:18.353,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,3.6786166666666666
6315,Activity_1df8of5,Process_1,Task D,assign,2023-06-15 09:18:18.353,239,MXML.EnactmentLog,,,
6316,Activity_1df8of5,Process_1,Task D,start,2023-06-15 09:18:18.353,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
6317,Activity_1df8of5,Process_1,Task D,complete,2023-06-15 09:33:50.864,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,15.541849999999998
6318,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-15 09:33:50.864,239,MXML.EnactmentLog,,,
6319,Activity_1hsmk9h,Process_1,Task E,start,2023-06-15 09:33:50.864,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
6320,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-15 09:51:53.908,239,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,18.050733333333334
6321,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-15 09:51:53.908,239,MXML.EnactmentLog,,,
6322,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-15 09:51:53.908,239,MXML.EnactmentLog,,,
6323,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-15 09:51:53.908,239,MXML.EnactmentLog,,,
6324,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-09 15:04:38.159,83,MXML.EnactmentLog,,,
6325,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-09 15:04:38.159,83,MXML.EnactmentLog,,,
6326,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-09 15:04:38.159,83,MXML.EnactmentLog,,,
6327,Activity_10i2g12,Process_1,Task A,assign,2023-06-09 15:04:38.159,83,MXML.EnactmentLog,,,
6328,Activity_10i2g12,Process_1,Task A,start,2023-06-09 15:04:38.159,83,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000006,
6329,Activity_10i2g12,Process_1,Task A,complete,2023-06-09 15:09:00.531,83,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000006,3.6440555555555556
6330,Activity_0noog4x,Process_1,Task B,assign,2023-06-09 15:09:00.531,83,MXML.EnactmentLog,,,
6331,Activity_0noog4x,Process_1,Task B,start,2023-06-09 15:09:00.531,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
6332,Activity_0noog4x,Process_1,Task B,complete,2023-06-09 15:13:02.657,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,4.035433333333333
6333,Activity_1df8of5,Process_1,Task D,assign,2023-06-09 15:13:02.657,83,MXML.EnactmentLog,,,
6334,Activity_1df8of5,Process_1,Task D,start,2023-06-09 15:13:02.657,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
6335,Activity_1df8of5,Process_1,Task D,complete,2023-06-09 15:19:39.249,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,6.609866666666667
6336,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-09 15:19:39.249,83,MXML.EnactmentLog,,,
6337,Activity_1hsmk9h,Process_1,Task E,start,2023-06-09 15:19:39.249,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6338,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-09 15:21:04.252,83,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,1.4167166666666668
6339,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-09 15:21:04.252,83,MXML.EnactmentLog,,,
6340,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-09 15:21:04.252,83,MXML.EnactmentLog,,,
6341,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-09 15:21:04.252,83,MXML.EnactmentLog,,,
6342,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 10:37:27.758,392,MXML.EnactmentLog,,,
6343,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 10:37:27.758,392,MXML.EnactmentLog,,,
6344,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 10:37:27.758,392,MXML.EnactmentLog,,,
6345,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 10:37:27.758,392,MXML.EnactmentLog,,,
6346,Activity_10i2g12,Process_1,Task A,start,2023-06-20 10:37:27.758,392,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000012,
6347,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 10:40:27.728,392,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000012,2.4995833333333333
6348,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 10:40:27.728,392,MXML.EnactmentLog,,,
6349,Activity_0noog4x,Process_1,Task B,start,2023-06-20 10:40:27.728,392,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6350,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 10:50:09.952,392,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,9.703733333333334
6351,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 10:50:09.952,392,MXML.EnactmentLog,,,
6352,Activity_08imrmf,Process_1,Task C,start,2023-06-20 10:50:09.952,392,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,
6353,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 10:54:22.208,392,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000016,3.5035555555555553
6354,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 10:54:22.208,392,MXML.EnactmentLog,,,
6355,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 10:54:22.208,392,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
6356,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 10:54:34.769,392,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,0.20934999999999998
6357,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 10:54:34.769,392,MXML.EnactmentLog,,,
6358,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 10:54:34.769,392,MXML.EnactmentLog,,,
6359,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 10:54:34.769,392,MXML.EnactmentLog,,,
6360,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-08 15:54:07.310,41,MXML.EnactmentLog,,,
6361,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-08 15:54:07.310,41,MXML.EnactmentLog,,,
6362,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-08 15:54:07.310,41,MXML.EnactmentLog,,,
6363,Activity_10i2g12,Process_1,Task A,assign,2023-06-08 15:54:07.310,41,MXML.EnactmentLog,,,
6364,Activity_10i2g12,Process_1,Task A,start,2023-06-08 15:54:07.310,41,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,
6365,Activity_10i2g12,Process_1,Task A,complete,2023-06-08 15:58:09.393,41,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,3.3622638888888887
6366,Activity_0noog4x,Process_1,Task B,assign,2023-06-08 15:58:09.393,41,MXML.EnactmentLog,,,
6367,Activity_0noog4x,Process_1,Task B,start,2023-06-08 15:58:09.393,41,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
6368,Activity_0noog4x,Process_1,Task B,complete,2023-06-08 16:05:34.041,41,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,7.4108
